FACILITY_ID,FACILITY_TITLE,MAP_X,MAP_Y,ADDRESS,AREA,CITY
31193,용평리조트 스키장,128.6755125974,37.630320096999995,강원도 평창군 대관령면 올림픽로 715 ,강원,평창군
31195,용평백컨트리투어앤교육센터 아웃바운더리,128.6791090477,37.6450240222,강원도 평창군 올림픽로 715 용평리조트 ,강원,평창군
34968,장암산 활공장,128.4154239878,37.3839519101,강원도 평창군 평창읍 여만리 산46,강원,평창군
36483,조나단 패러글라이딩 스쿨,128.407441682,37.373566845700005,강원도 평창군 노람들길 209-5 ,강원,평창군
36931,준스키,128.3270592861,37.5846659337,강원도 평창군 봉평면 태기로 155 (스카이빌라),강원,평창군
37600,진부(오대산)관광농원,128.5672385067,37.5555794323,강원도 평창군 진부면 아차골길 34-15 ,강원,평창군
37876,쪽빛하늘 캠핑장,128.35166978360002,37.6236313373,강원도 평창군 봉평면 흥정계곡길 20-5 ,강원,평창군
39844,칠족령 트레킹,128.5770904015,37.2779144274,강원도 평창군 미탄면 문희길 63 ,강원,평창군
40557,캠핑494,128.3275350566,37.6500972588,강원도 평창군 봉평면 흥정계곡길 494 ,강원,평창군
40738,켄싱턴 호텔 평창 글램핑 빌리지,128.5978427847,37.6898700479,강원도 평창군 진부면 진고개로 231 ,강원,평창군
40798,코리아레저스쿨,128.6823917558,37.6558311695,강원도 평창군 대관령면 솔봉로 469 ,강원,평창군
40822,코뿔소글램핑,128.2891104995,37.472664275,강원도 평창군 방림면 삼형제길 279-61 ,강원,평창군
41098,쿵쿵소 캠핑장,128.4215650285,37.664169643499996,강원도 평창군 봉평면 덕거길 356-12 ,강원,평창군
42956,펜션벨뷰캠핑장,128.3075253717,37.6627815214,강원도 평창군 봉평면 흥정계곡4길 249-2 ,강원,평창군
43059,평창 자연속쉼표캠핑장,128.3086421122,37.6569738818,강원도 평창군 흥정계곡4길 171-10 ,강원,평창군
43061,평창 태기산 캠핑장 펜션,128.3026203462,37.5672730378,강원도 평창군 봉평면 진조2길 463-5 ,강원,평창군
43062,평창 평화길,128.4134747231,37.3651623737,강원도 평창군 평창읍 서동로 2695 ,강원,평창군
43063,평창 포레스트 어드벤처,128.3196434257,37.5801079869,강원도 평창군 봉평면 태기로 174 ,강원,평창군
43103,평창하늘캠핑장,128.3156222141,37.651083030100004,강원도 평창군 흥정계곡4길 71-8 ,강원,평창군
43270,포인트스키,128.6999922759,37.6778234103,강원도 평창군 대관령면 올림픽로 12 ,강원,평창군
45801,해마루 오토 캠핑장,128.3308207055,37.6555744652,강원도 평창군 봉평면 흥정계곡2길 75 ,강원,평창군
45802,해마루 캠핑장,128.3308207055,37.6555744652,강원도 평창군 봉평면 흥정계곡2길 75 ,강원,평창군
47395,화이트캐빈,128.32160968350001,37.5878265756,강원도 평창군 봉평면 태기로 93 ,강원,평창군
47504,환타피아,128.70452281209998,37.6650944142,강원도 평창군 대관령면 올림픽로 240 (대관령면),강원,평창군
47911,휘닉스 스노우파크,128.32518180600002,37.580402502800005,강원도 평창군 봉평면 태기로 174 (봉평면),강원,평창군
47913,휘닉스 컨트리클럽,128.3196434257,37.5801079869,강원도 평창군 봉평면 태기로 174 ,강원,평창군
47914,휘닉스 태기산CC,128.3196434257,37.5801079869,강원도 평창군 봉평면 태기로 174 ,강원,평창군
48105,흥정계곡오토캠핑장,128.32326044200002,37.6501110656,강원도 평창군 봉평면 흥정계곡4길 6-2 ,강원,평창군
48106,흥정계곡캠핑700,128.3139417858,37.6518856829,강원도 평창군 봉평면 흥정계곡4길 91 ,강원,평창군
48215,007흥정계곡 반딧불 캠핑장,128.3079977204,37.6571627364,강원도 평창군 봉평면 흥정계곡4길 161-12 ,강원,평창군
49868,[강릉 바우길 1구간] 선자령 풍차길,128.758272899,37.6855597537,강원도 평창군 대관령면 경강로 5754 ,강원,평창군
49869,[강릉 바우길 2구간] 대관령 옛길,128.7583145603,37.685626413899996,강원도 평창군 대관령면 경강로 5754 ,강원,평창군
63,가람리조트,128.018374124,37.836480902699996,강원도 홍천군 두촌면 부채들길 29 ,강원,홍천군
88,가리산(홍천) 등산로,127.99872814620001,37.8544701092,강원도 홍천군 두촌면 가리산길 260-9 ,강원,홍천군
1098,개똥이네캠핑장,127.76060655120001,37.7198479522,강원도 홍천군 북방면 원소길 25 ,강원,홍천군
1133,개암벌 용소 관광농원 캠핑장,128.0707603218,37.8602402428,강원도 홍천군 두촌면 군유동길 361-26 ,강원,홍천군
1572,검산별빛캠핑장,128.2435318222,37.7330749396,강원도 홍천군 서석면 마리소리길 120 ,강원,홍천군
2183,고길동캠핑장,127.83410223450001,37.8277284586,강원도 홍천군 북방면 성동로 1625-16 ,강원,홍천군
2539,고인돌 펜션&캠핑장,128.00083101020002,37.7523181214,강원도 홍천군 화촌면 구룡령로 578-10 ,강원,홍천군
2968,공작산계곡 오토캠핑장,128.0399230731,37.713340045500004,강원도 홍천군 화촌면 당무로 545 ,강원,홍천군
3959,국립삼봉자연휴양림 야영장,128.4620695486,37.8520680925,강원도 홍천군 내면 삼봉휴양길 276 ,강원,홍천군
4481,그린필로우,128.2488756918,37.7361024672,강원도 홍천군 마리소리길 182 ,강원,홍천군
4511,그자리야영장,127.72384395579999,37.6949501596,강원도 홍천군 노일로 478 ,강원,홍천군
4570,글램핑클럽레스피아,127.72771332129999,37.6856901952,강원도 홍천군 북방면 구룡밭길 24-30 ,강원,홍천군
6963,노일강 캠핑장,127.7316045365,37.6890148814,강원도 홍천군 노일로 342-16 ,강원,홍천군
