FACILITY_ID,FACILITY_TITLE,MAP_X,MAP_Y,ADDRESS,AREA,CITY
24536,"신북장 (3, 8일)",126.6922450524,34.888575224200004,전라남도 영암군 신북면 황금동로 78 ,전남,영암군
28433,"영암장 (5, 10일)",126.70079365389999,34.801307412199996,전라남도 영암군 영암읍 오일시장길 28 ,전남,영암군
930,강진 고려청자사업소,126.8009225049,34.5086752621,전라남도 강진군 대구면 청자촌길 33 ,전남,강진군
951,강진상설시장,126.77415222290001,34.6403711598,전라남도 강진군 강진읍 시장길 17-14 ,전남,강진군
952,"강진시장  (4, 9일)",126.774177222,34.6403183885,전라남도 강진군 강진읍 시장길 17-14 ,전남,강진군
12621,마량 놀토수산시장,126.8185418439,34.4489544645,전라남도 강진군 마량면 미항로 152 ,전남,강진군
12624,"마량장 (3, 8일)",126.8165447217,34.4520790817,전라남도 강진군 마량면 마량3길 4 ,전남,강진군
4674,금강제화(목포),126.38421352,34.7905172971,전남 목포시 영산로 75번길 15 ,전남,목포시
5417,까뜨리네트목포점,126.380536042,34.7915421214,전라남도 목포시 마인계터로 15 (죽교동) ,전남,목포시
7991,담을꿈,126.38492180989999,34.7897229536,전라남도 목포시 영산로75번길 4-2 ,전남,목포시
9175,더페이스샵 목포,126.38404407559999,34.791128336599996,전라남도 목포시 영산로75번길 21-1 ,전남,목포시
11691,로엠걸즈,126.380536042,34.7915421214,전라남도 목포시 마인계터로 15 (죽교동) ,전남,목포시
11840,롯데마트_목포점,126.4294788036,34.7972839439,전남 목포시 상동 1134 번지 ,전남,목포시
12013,롯데하이마트 목포롯데마트점,126.4294788036,34.7972839439,전라남도 목포시 원형서로 15 ,전남,목포시
12135,루이까스텔,126.3824386275,34.7925642597,전남 목포시 수문로 35 ,전남,목포시
14166,목포 동부시장,126.3921097173,34.8041242271,전라남도 목포시 산정로 174 ,전남,목포시
14173,목포 신중앙시장,126.3775525232,34.810231634299996,전라남도 목포시 원산중앙로 51 ,전남,목포시
14176,목포 자유시장 (남진야시장),126.4029506924,34.7930534295,전라남도 목포시 자유로 122 ,전남,목포시
14177,목포 종합수산시장,126.3901047299,34.7878593595,전라남도 목포시 해안로 265-4 ,전남,목포시
14178,목포 청호시장,126.4246260181,34.815365160700004,전라남도 목포시 석현로 28 ,전남,목포시
14184,목포농산물도매시장(목포원예농협농산물공판장),126.42520358540001,34.8219505394,전라남도 목포시 영산로 648-23 (석현동),전남,목포시
14206,목포이안경원,126.380536042,34.7915421214,전라남도 목포시 마인계터로 15 (죽교동) ,전남,목포시
18554,블랙야크 목포역점(씨앤씨 네트워크),126.3852300918,34.790725623600004,전남 목포시 영산로87번길 4 (명륜동 9-4) ,전남,목포시
18632,블루페페,126.38418296270001,34.790692277,전남 목포시 영산로75번길 17 ,전남,목포시
18633,블루페페(목포),126.3844496075,34.790622844699996,전남 목포시 영산로75번길 16-1(명륜동 12-4) ,전남,목포시
22325,소이목포중앙점,126.3836274184,34.792267090500005,전남 목포시 수문로20번길 3-2 ,전남,목포시
22795,송옥사,126.38381352440001,34.7917977018,전남 목포시 영산로75번길 29-1 ,전남,목포시
22796,송옥사(목포),126.38381352440001,34.7917977018,전남 목포시 영산로 75번길 29-1 ,전남,목포시
25122,아가방 목포죽동점,126.38348302909999,34.7905117301,전남 목포시 영산로59번길27-4 ,전남,목포시
27372,에스핏,126.3835524176,34.792580942600004,전남 목포시 수문로20번길 7 ,전남,목포시
27373,에스핏(목포),126.3835524176,34.792580942600004,전남 목포시 수문로 20번길 7 ,전남,목포시
30061,올리브영 목포평화광장,126.4326534937,34.7984894148,전라남도 목포시 원형로 34 ,전남,목포시
30411,올리비아로렌 목포점,126.3842051652,34.7914421926,전남 목포시 영산로 75번길 24-4 ,전남,목포시
30413,올리비아로렌목포대리점,126.3835524176,34.792580942600004,전라남도 목포시 수문로20번길 7 (남교동) ,전남,목포시
30462,올포유(목포),126.3832135692,34.792139320100006,전남 목포시 수문로 25 ,전남,목포시
32499,유니클로 상동,126.43320895149999,34.8005086411,전라남도 목포시 통일대로 82 1126-3,전남,목포시
33181,이니스프리,126.3841607412,34.7907478258,전남 목포시 영산로75번길 17-1 ,전남,목포시
33213,이니스프리 목포점,126.3841607412,34.7907478258,전남 목포시 영산로 75번길 17-1 ,전남,목포시
33346,이마트 목포,126.42522049909999,34.8116655873,전라남도 목포시 옥암로 138 (옥암동) ,전남,목포시
35601,정관장 하당,126.42962873729999,34.7994475908,전라남도 목포시 비파로 4 (상동) ,전남,목포시
37332,지에스지엠상설할인매장,126.3839218576,34.7914088586,전라남도 목포시 영산로75번길 25-1 (죽동) ,전남,목포시
37333,지에스지엠패밀리,126.380536042,34.7915421214,전라남도 목포시 마인계터로 15 (죽교동) ,전남,목포시
41102,퀘스트시티,126.385674581,34.787234357399996,전라남도 목포시 번화로 60-4 (행복동2가) ,전남,목포시
41261,클라이드앤,126.380536042,34.7915421214,전라남도 목포시 마인계터로 15 (죽교동) ,전남,목포시
41296,클럽클리오_목포중앙클럽,126.3840746273,34.791183886599995,전남 목포시 영산로75번길 21-2 (죽동) ,전남,목포시
46873,홈플러스 목포,126.39964789540001,34.8059769197,전라남도 목포시 영산로 313 (용당동) ,전남,목포시
49020,EYESAVER 안경콘택트 목포점,126.3845162465,34.7915366315,전남 목포시 수문로 11-1 ,전남,목포시
49023,E안경 목포점,126.3842162777,34.7913422044,전남 목포시 영산로 75번길 24-2 ,전남,목포시
49024,E안경 목포점,126.380536042,34.7915421214,전라남도 목포시 마인계터로 15 (죽교동) ,전남,목포시
49034,FILA 목포중앙점,126.38533286559999,34.7905117604,전남 목포시 영산로 87번길 1(명륜동) ,전남,목포시
49413,MACAW(마코),126.3837635307,34.7917254869,전남 목포시 영산로75번길 29 ,전남,목포시
49560,OENS,126.38500792049999,34.7894202115,전남 목포시 영산로75번길 ,전남,목포시
2774,골드인(순천),127.4847847439,34.954300693600004,전남 순천시 황금2길 7(남내동) ,전남,순천시
6754,네파 순천점,127.48632351049999,34.9537841114,전남 순천시 시민로 46(남내동) ,전남,순천시
7672,닥스(순천),127.4857929842,34.9544701362,전남 순천시 황금2길 15 1층 ,전남,순천시
10257,동일의류 순천점(라코스테),127.4849430661,34.9541895976,전남 순천시 황금2길 8-1 ,전남,순천시
10823,디스커버리 순천 중앙점,127.48522636930001,34.9544006898,전남 순천시 황금2길 9(남내동) ,전남,순천시
11370,랜드로바(순천),127.48520135209999,34.955161715100004,전남 순천시 연자로 9(중앙동) ,전남,순천시
12140,루이까스텔(순천),127.48598465030001,34.9538341,전남 순천시 시민로 45(남내동) ,전남,순천시
13752,명보석(순천),127.48498750290001,34.954336804,전남 순천시 황금2길 7-1(남내동) ,전남,순천시
16644,버블프리(순천),127.4849430661,34.9541895976,전남 순천시 황금2길 8-1(남내동) ,전남,순천시
17015,별라상회(순천),127.4850347431,34.9534674582,전남 순천시 중앙시장길 19(남내동) ,전남,순천시
19181,사라제이(순천),127.485954101,34.9536896713,전남 순천시 시민로 43-1(남내동) ,전남,순천시
21871,세븐일레븐 순천중앙점,127.48390423139999,34.955650526599996,전남 순천시 중앙로 111(중앙동) ,전남,순천시
23440,"순천 아랫장 (2, 7일)",127.49611731530001,34.9451380298,전라남도 순천시 장평로 60 ,전남,순천시
23449,순천도축장 (순천육류도소매장),127.5172439964,34.9152945251,전라남도 순천시 홍내교길 106 (홍내동),전남,순천시
23450,순천만 공예특산품관,127.50903990370001,34.886053222600005,전라남도 순천시 순천만길 513-25 ,전남,순천시
23476,순천시 농산물도매시장,127.53758106149999,34.9168335911,전라남도 순천시 해룡면 해광로 1 ,전남,순천시
23484,순천중앙시장,127.4846070073,34.9532924704,전라남도 순천시 중앙시장길 18 (남내동),전남,순천시
27159,엄마사랑(순천),127.48255714790001,34.9548422609,"전남 순천시 금곡길 15 (행동,문화의거리) ",전남,순천시
27258,에뛰드하우스 순천중앙점,127.4847319668,34.9544534532,전남 순천시 황금1길 11-1(남내동) ,전남,순천시
